track_id,song_id,artist_id,artist_name,song_title,genre,tfidf_raw_top1,tfidf_raw_top2,tfidf_raw_top3,tfidf_centered_top1,tfidf_centered_top2,tfidf_centered_top3,tfidf_correlation_top1,tfidf_correlation_top2,tfidf_correlation_top3,tfidf_cosine_top1,tfidf_cosine_top2,tfidf_cosine_top3
TRRIRMX128F92E6272,SOILRPD12A6701E38C,ARCGJ6U1187FB4D01F,Akon,Locked Up,hip hop,It Ain't About You,Make A Move,1st Booty On Duty,It Ain't About You,Make A Move,Blues For Suckers,Room In My Head,Shanghaid,Blues For Suckers,Room In My Head,Shanghaid,Blues For Suckers
TRCEYQJ128E07862DE,SOAUEBB12A67020DC4,ARLGIX31187B9AE9A0,Jay-Z,So Ghetto,hip hop,Overdose (Album Version),B-Boy Bouillabaisse: A.W.O.L. (2009 Digital Remaster),Strictly 4 My N.I.G.G.A.Z.,Strictly 4 My N.I.G.G.A.Z.,Slam Harder,Slam,Right Now,Strictly 4 My N.I.G.G.A.Z.,Fuck Off,Strictly 4 My N.I.G.G.A.Z.,Right Now,From What I Was Told
TRZGUNN128E07862F7,SOGFJJE12A58A80C35,ARLGIX31187B9AE9A0,Jay-Z,Heart Of The City (Ain't No Love),hip hop,Overdose (Album Version),1st Booty On Duty,Keep Your Shit The Hardest,Who Run It,1st Booty On Duty,Keep Your Shit The Hardest,Superstar (Double Murder = Double Platinum),Who Run It,Strictly 4 My N.I.G.G.A.Z.,Strictly 4 My N.I.G.G.A.Z.,Superstar (Double Murder = Double Platinum),Who Run It
TRTVTYS128E0792887,SORCZHK12A6701FFB0,ARTH9041187FB43E1F,Eminem,Rabbit Run,hip hop,Overdose (Album Version),She Ain't Afraid,8 Mile,She Ain't Afraid,Overdose (Album Version),1st Booty On Duty,She Ain't Afraid,My Life,Fuck Off,She Ain't Afraid,Overdose (Album Version),Mainstream
TRBEBJO128C719646B,SORXHBR12AF72A5DA5,ARCBD0U1187FB466EF,Nelly,Splurge,hip hop,1st Booty On Duty,Keep Your Shit The Hardest,Interlude 5,1st Booty On Duty,Keep Your Shit The Hardest,Around The Way [Explicit Album Version],Around The Way [Explicit Album Version],Feelin' Good,Keep Your Shit The Hardest,Around The Way [Explicit Album Version],Keep Your Shit The Hardest,Claimin' True
TRMWYIH128E078DCA6,SOMTUPP12A6701FC38,ARCBD0U1187FB466EF,Nelly,St. Louie,hip hop,B-Boy Bouillabaisse: A.W.O.L. (2009 Digital Remaster),Overdose (Album Version),Interlude 5,Overdose (Album Version),Still On It,The Easy Spell,Love You Till Friday,Wrap Sumden,Just Another Day,Wrap Sumden,From What I Was Told,Just Another Day
TRHXTHR128F145E864,SOTUHWK12A6310D7E5,ARCBD0U1187FB466EF,Nelly,Wrap Sumden,hip hop,Overdose (Album Version),1st Booty On Duty,Trife Life,1st Booty On Duty,Overdose (Album Version),Bring Your Whole Crew,Contact Blitt,The Dayz Of Wayback,Shift Shape,Contact Blitt,Trife Life,Pack The Pipe
TRQRAKE128F9322866,SOJQLHA12AB017F7D4,ARLGIX31187B9AE9A0,Jay-Z,Soon You'll Understand,hip hop,Interlude 5,8 Mile,Overdose (Album Version),Interlude 5,Trife Life,Overdose (Album Version),What's It Gonna Be,Momma Knows,Pack The Pipe,Pack The Pipe,Interlude 5,The Illest Brother
TRCDAUA128E0784644,SOAZMZB12A6701D958,ARLGIX31187B9AE9A0,Jay-Z,Encore,hip hop,Overdose (Album Version),Interlude 5,B-Boy Bouillabaisse: A.W.O.L. (2009 Digital Remaster),Overdose (Album Version),1st Booty On Duty,Slam Harder,Pass The Mic (Pt. 2_ Skills To Pay The Bills) (2009 Digital Remaster),Peace_ Prosperity & Paper,9mm,Overdose (Album Version),Peace_ Prosperity & Paper,Pass The Mic (Pt. 2_ Skills To Pay The Bills) (2009 Digital Remaster)
TRBCPZS128F145ECC1,SOOKDOU12D0219A1C0,ARCBD0U1187FB466EF,Nelly,Say Now,hip hop,Man In The Mirror,Interlude 5,Overdose (Album Version),Man In The Mirror,Blues For Suckers,Universal Prayer,Oh Na Na Na,Dla Niego,An Mhaighdean Mhara,Universal Prayer,Oh Na Na Na,Take This City
TRWFVOW128E0793847,SOZDHYB12A679D7E52,ARZER7I1187FB385AF,Dr. Dre,Been There Done That,hip hop,B-Boy Bouillabaisse: A.W.O.L. (2009 Digital Remaster),Overdose (Album Version),Safe + Sound,If I Had,Who Run It,Just Another Day,Marie Laveau,Just Another Day,If I Had,The Illest Brother,Just Another Day,Marie Laveau
TRWZWOX128F935A084,SOTYTWT12A58A7BBEE,AR9LJ9D1187FB4303D,Sean Kingston,Magical,hip hop,Interlude 5,B-Boy Bouillabaisse: A.W.O.L. (2009 Digital Remaster),8 Mile,Interlude 5,I Love You Babe,I Still Love You,I Love You Babe,Can't We Be Sweethearts,I Still Love You,I Love You Babe,Waiting For The Day,I Still Love You
TRXGBGU128F935A092,SOGKYFP12AB0185ED3,AR9LJ9D1187FB4303D,Sean Kingston,Over,hip hop,B-Boy Bouillabaisse: A.W.O.L. (2009 Digital Remaster),Interlude 5,The Dance,I'm Gon' Change,My Phone,Switch,Ave Maria No Morro,Do It Again,I'm Gon' Change,Do It Again,I'm Gon' Change,Switch
TRFKPZK128F935A08D,SOJHMSM12AB0185233,AR9LJ9D1187FB4303D,Sean Kingston,Wrap U Around Me,hip hop,I Love U In Me ( LP Version),Interlude 5,Man In The Mirror,I Love U In Me ( LP Version),Chocolate Factory,Jack U Off (LP Version),Jack U Off (LP Version),House Rent Boogie,Never Letchu Go,Jack U Off (LP Version),Never Letchu Go,House Rent Boogie
TRWVTDX128F931ECEF,SOUOEMP12A8C13866E,ARDDMYP1187B9B8AE4,M.I.A.,Paper Planes,hip hop,B-Boy Bouillabaisse: A.W.O.L. (2009 Digital Remaster),Plumskinzz (Loose Hoe_ God & Cupid),Overdose (Album Version),Plumskinzz (Loose Hoe_ God & Cupid),Dirty Money,Who Run It,Monkey Suit,Just Like Greta,Electric High,Plumskinzz (Loose Hoe_ God & Cupid),Monkey Suit,Just Like Greta
TRWTZGX128F149535F,SOQFNGB12A6D4FA61E,AR9RYZP1187FB36C6A,Thousand Foot Krutch,Set It Off,hip hop,B-Boy Bouillabaisse: A.W.O.L. (2009 Digital Remaster),Overdose (Album Version),It Ain't About You,B-Boy Bouillabaisse: A.W.O.L. (2009 Digital Remaster),Expansion Team Theme,Overdose (Album Version),Physical Stamina,Right Now,Expansion Team Theme,Physical Stamina,B-Boy Bouillabaisse: A.W.O.L. (2009 Digital Remaster),Right Now
TRCACEF128F42434D7,SOEFLLL12AF72A15EA,AR7NPRY1187B9ADE15,Ludacris,Ho,hip hop,Mambo Swing,Keep Your Shit The Hardest,Bring Your Whole Crew,Mambo Swing,Up On The House Top,Keep Your Shit The Hardest,Mambo Swing,Up On The House Top,Live On Mars,Mambo Swing,Up On The House Top,Live On Mars
TRCQNWN128F92EA07D,SOEARQO12AB017F7F0,ARVTAI41187B9B8B67,Wu-Tang Clan,The What,hip hop,1st Booty On Duty,Overdose (Album Version),Trife Life,1st Booty On Duty,Who Run It,Overdose (Album Version),Rowdy Rowdy,1st Booty On Duty,We Got What You Want,Rowdy Rowdy,The Worst,Strictly 4 My N.I.G.G.A.Z.
TRYHHXT128F4276F89,SOKMCHV12D02194FF6,AR23C041187FB4D534,50 Cent,Rowdy Rowdy,hip hop,Keep Your Shit The Hardest,Safe + Sound,Real Muthaphuckkin' G's,Keep Your Shit The Hardest,Safe + Sound,Real Muthaphuckkin' G's,I Don't Want To Talk About It,Real Muthaphuckkin' G's,From What I Was Told,From What I Was Told,Real Muthaphuckkin' G's,I Don't Want To Talk About It
TRIGDUK128E0784045,SOFXFJC12A6310E2F1,ARZ5H0P1187B98A1DD,Snoop Dogg,Bang Out,hip hop,1st Booty On Duty,Overdose (Album Version),No Remorse (Album Version),1st Booty On Duty,Overdose (Album Version),No Remorse (Album Version),1st Booty On Duty,Arrested (Insert) (Explicit),Ho's A Housewife,1st Booty On Duty,Ho's A Housewife,Arrested (Insert) (Explicit)
TRNVKOI128E0799173,SOIYRHZ12A67AD8126,ARZ5H0P1187B98A1DD,Snoop Dogg,Snoopafella (Edited),hip hop,B-Boy Bouillabaisse: A.W.O.L. (2009 Digital Remaster),Interlude 5,Overdose (Album Version),B-Boy Bouillabaisse: A.W.O.L. (2009 Digital Remaster),Soopaman Luva 3,Mortal City,Bungee,Mortal City,Soopaman Luva 3,B-Boy Bouillabaisse: A.W.O.L. (2009 Digital Remaster),Soopaman Luva 3,Mortal City
TRLVRJP128F93519FB,SOOENST12AC9E1344B,ARZYMH91187B99CEFC,Atmosphere,Hair,hip hop,Interlude 5,B-Boy Bouillabaisse: A.W.O.L. (2009 Digital Remaster),8 Mile,Interlude 5,8 Mile,Slow Motion,She's Famous Now,Caroline (Album Version),I Can Change,Caroline (Album Version),I Can Change,Interlude 5
TRBZXAC12903CBB0CE,SOHAYPC12A6D4FB7A7,ARZYMH91187B99CEFC,Atmosphere,Happymess,hip hop,Interlude 5,B-Boy Bouillabaisse: A.W.O.L. (2009 Digital Remaster),My Darling,Interlude 5,Dirty Money,The Right to Write Me Off,The Right to Write Me Off,I Want That,Cry,Interlude 5,The Right to Write Me Off,Birthday Card
TRUNSXQ128E078B97D,SOALPQQ12A6701F302,ARN0YZ71187B9BA57B,Michael Bublé,Put Your Head On My Shoulder (Album Version),jazz,Interlude 5,Indy 500,Overdose (Album Version),I Can Make It Better,Indy 500,Lollipop,I Can't Stand It,Love Struck,Can't Get Enough Of You,Love Struck,Can't Get Enough Of You,I Can't Stand It
TRFUJLG128F4255312,SOELKTY12A8C135CCC,ARN0YZ71187B9BA57B,Michael Bublé,Stuck In The Middle With You (Non-Album Track),jazz,Interlude 5,B-Boy Bouillabaisse: A.W.O.L. (2009 Digital Remaster),Feva Las Vegas,Stuck In The Middle,Feva Las Vegas,When I Die,When I Die,G Up,Stuck In The Middle,When I Die,Stuck In The Middle,G Up
TRQPMHA128E078B979,SOSHDEL12A6701F300,ARN0YZ71187B9BA57B,Michael Bublé,You'll Never Find Another Love Like Mine (Album Version),jazz,Kozmic Blues,Interlude 5,Love Is Strange,Love Is Strange,Kozmic Blues,Some Of Your Lovin',Love Is Strange,Some Of Your Lovin',Lotta Lovin',Love Is Strange,Some Of Your Lovin',Lotta Lovin'
TRZPSAF128F9349767,SOLOQYJ12AB0188A53,AR20CFC1187B98A25D,Ray Charles,Kiss me baby,jazz,B-Boy Bouillabaisse: A.W.O.L. (2009 Digital Remaster),So Ghetto,Interlude 5,Sit Right Here,How Long Can A Man Be Strong,Don't You Know,Don't You Know,Sit Right Here,I'm Looking For A Woman,Don't You Know,Sit Right Here,I'm Looking For A Woman
TRAEPAC12903CE5DC8,SOELRRQ12AB0188C34,AR20CFC1187B98A25D,Ray Charles,Let's Go,jazz,B-Boy Bouillabaisse: A.W.O.L. (2009 Digital Remaster),Interlude 5,My Darling,Beat Again,Ain't No Stopping Us Now,Run The Show,Don't Let Me In,If You Really Love Me,Police The Nation,Don't Let Me In,If You Really Love Me,Beat Again
TRMJMVW12903CD44F4,SOZKIGX12D021902C2,AR20CFC1187B98A25D,Ray Charles,Moon Over Miami,jazz,Weak Become Heroes,How High The Moon,B-Boy Bouillabaisse: A.W.O.L. (2009 Digital Remaster),How High The Moon,Weak Become Heroes,Russian Lullaby,How High The Moon,Russian Lullaby,The Gift,How High The Moon,Russian Lullaby,Paper Moon
TRBXTYM128F930793B,SOAAYTO12D021B0A4B,AREIN101187FB5A5FA,Nat King Cole,Hit That Jive Jack,jazz,Do The Bartman,She Ain't Afraid,Get It How You Live  (Explicit Chopped & Screwed Version),Shake 'Em On Down,Indian Dance,Do The Bartman,Shake,Big Fat Mama Blues,Shake 'Em On Down,Shake,Indian Dance,Big Fat Mama Blues
TRFORZM12903CDF88C,SODTNSX12D021979B9,AREIN101187FB5A5FA,Nat King Cole,The Christmas Song,jazz,Interlude 5,The Christmas Song,Close My Eyes,The Christmas Song,Interlude 5,Close My Eyes,The Christmas Song,The Colliers,Tell Me Something I Don't Know,The Christmas Song,The Colliers,Tell Me Something I Don't Know
TREMJFY12903CF1630,SOMTUNZ12D021B236A,AREIN101187FB5A5FA,Nat King Cole,Too Young,jazz,B-Boy Bouillabaisse: A.W.O.L. (2009 Digital Remaster),Interlude 5,The Hourglass,It's You,Nothing Lasts Forever,Beg For Mercy,It's You,To Be Young_ Gifted And Black (LP Version),My Finest Hour,It's You,To Be Young_ Gifted And Black (LP Version),My Finest Hour
TRKBPHV128F92E3B2D,SOBHTSP12D021B0A27,AREIN101187FB5A5FA,Nat King Cole,Unforgettable,jazz,Interlude 5,My Darling,B-Boy Bouillabaisse: A.W.O.L. (2009 Digital Remaster),The Traveling Song,It's Not Easy,You Give Good Love,Just Because,The Very Thought Of You,You Give Good Love,Just Because,The Very Thought Of You,You Give Good Love
TRHYGVQ12903D046A9,SOEPFCI12AC46877AA,AREIN101187FB5A5FA,Nat King Cole,Autumn Leaves,jazz,My Darling,B-Boy Bouillabaisse: A.W.O.L. (2009 Digital Remaster),Interlude 5,Last Transmission,Back Then,Ballad In Plain D,Stay Gold,Evening's Fall,Seasons,Stay Gold,Evening's Fall,All In My Head
TRWIGSY128F92FE6B6,SOHZWJK12AB017DCF8,AREIN101187FB5A5FA,Nat King Cole,Love Is A Many Splendored Thing,jazz,B-Boy Bouillabaisse: A.W.O.L. (2009 Digital Remaster),Curse,Closer To You,Luv Me Up,One Last Kiss,Time To Make You Mine,Lover,Humdinger,For You,Lover,For You,Holding On To Love
TRHEGPE128F9311A85,SOHHACX12AB0181443,AREIN101187FB5A5FA,Nat King Cole,Smoke Gets in Your Eyes,jazz,Smoke Gets In Your Eyes,Interlude 5,My Darling,Smoke Gets In Your Eyes,Blowin' Smoke,This Island,Smoke Gets In Your Eyes,Find My Way Back To My Heart,It's A Laugh,Smoke Gets In Your Eyes,Find My Way Back To My Heart,I've Gotta See You Smile
TRWZCIQ12903C97881,SOKLXSK12A58A7C3DA,AREIN101187FB5A5FA,Nat King Cole,If You Can't Smile And Say Yes,jazz,Interlude 5,Hair,Love Was Here,Cry Baby,Love Was Here,Hair,Cry Baby,Golden Day,G Up,Cry Baby,G Up,Every Night About This Time
TREENNZ128F145B67D,SOALXFE12A6D4F78B0,AREIN101187FB5A5FA,Nat King Cole,She's Funny That Way,jazz,Your Eyes,B-Boy Bouillabaisse: A.W.O.L. (2009 Digital Remaster),Interlude 5,Your Eyes,What You Do To Me,One Kiss From Heaven,What You Do To Me,Miss It So Much,Your Eyes,What You Do To Me,Your Eyes,Never Too Much
TRVUYIL128F4275FAD,SOCKFLV12A8C133605,AREIN101187FB5A5FA,Nat King Cole,The Ruby And The Pearl (2003 Digital Remaster),jazz,B-Boy Bouillabaisse: A.W.O.L. (2009 Digital Remaster),Love Me Warm And Tender,Warm Bed,Love Me Warm And Tender,Warm Bed,Summertime,Love Me Warm And Tender,Nighttime Birds,Summertime,Love Me Warm And Tender,Nighttime Birds,Summertime
TRHOXSK128F145C9F9,SOLCRAY12A6D4F6095,AREIN101187FB5A5FA,Nat King Cole,The Very Thought Of You,jazz,B-Boy Bouillabaisse: A.W.O.L. (2009 Digital Remaster),Interlude 5,The Hourglass,We're Going To Live For A Very Long Time (2006 Digital Remaster),A Moment Isn't Very Long,Caruso,A Moment Isn't Very Long,Unforgettable,Meditation,A Moment Isn't Very Long,Meditation,Unforgettable
TRETXLU12903CD5688,SOIMSGC12D02198A5A,ARRL2QH1187B9AC814,Bing Crosby,Rudolph The Red-Nosed Reindeer,jazz,B-Boy Bouillabaisse: A.W.O.L. (2009 Digital Remaster),Interlude 5,The Hourglass,Rudolph The Red Nosed Reindeer,B-Boy Bouillabaisse: A.W.O.L. (2009 Digital Remaster),Red Red Wine (Edit),Rudolph The Red Nosed Reindeer,Reeperbahn,He's Frank,Rudolph The Red Nosed Reindeer,Reeperbahn,Red Beans & Rice
TRORBTM128F93368FB,SOBEALQ12AB017EC86,ARBJ22B1187B9AD31C,Norah Jones,December,jazz,Take Me Home,Closer To You,Baby Girl,Take Me Home,Wintertime,Don't Need The Sun To Shine (To Make Me Smile),May It Be,Words of Tranquility,I Wish You Love,May It Be,I Wish You Love,Words of Tranquility
TRFCNIJ128F423F32E,SOTBYQW12A6D4FE74B,ARBJ22B1187B9AD31C,Norah Jones,Don't Know Why (Live),jazz,Otha Fish,B-Boy Bouillabaisse: A.W.O.L. (2009 Digital Remaster),8 Mile,Otha Fish,Tell You Something (Nana's Reprise),Cars,Buzz Me,Phantom,Cars,Buzz Me,Phantom,Otha Fish
TRYNZAL128F1464B5A,SOPHSDC12B0B8081BB,ARBJ22B1187B9AD31C,Norah Jones,Humble Me,jazz,8 Mile,Kickin' It With Your Girlfriend,Interlude 5,Kickin' It With Your Girlfriend,Louise,The Joke,Last Fair Deal Gone Down,Saturday Evening Blues,Don't You Know,Saturday Evening Blues,Old Smyrna Road,Don't You Know
TRNGOHS128E0781235,SOOVFTG12AF72A4B85,ARBJ22B1187B9AD31C,Norah Jones,I've Got To See You Again,jazz,B-Boy Bouillabaisse: A.W.O.L. (2009 Digital Remaster),Curse,Mainstream,Help Me Find A Way To Your Heart,Fire and Heights,Curse,Killing,Better Days,Let's Get Ugly (Album),Killing,Better Days,Down And Dirty
TRPPHPQ128F4258FFC,SOOEHBK12A8AE479F1,ARBJ22B1187B9AD31C,Norah Jones,Sinkin' Soon (iTunes Live Session),jazz,B-Boy Bouillabaisse: A.W.O.L. (2009 Digital Remaster),Interlude 5,She's Gonna Break Soon (Radio Edit) (w/o Horns),She's Gonna Break Soon (Radio Edit) (w/o Horns),Trilogy,Soon You'll Understand,You're A Zombie,She's Gonna Break Soon (Radio Edit) (w/o Horns),The Lounge,You're A Zombie,She's Gonna Break Soon (Radio Edit) (w/o Horns),Bar Fight
TRSSOKM128F1464B5C,SOQJPKL12A6D4F7D49,ARBJ22B1187B9AD31C,Norah Jones,The Long Way Home,jazz,Interlude 5,B-Boy Bouillabaisse: A.W.O.L. (2009 Digital Remaster),Trife Life,You Sure Love To Ball,Love Don't Love You (LP Version),Put Your Hands Together,Love Don't Love You (LP Version),You Sure Love To Ball,One More Day,Love Don't Love You (LP Version),You Sure Love To Ball,One More Day
TRKMCAV128E0782298,SOGMFQZ12A6310EF6C,ARBJ22B1187B9AD31C,Norah Jones,Those Sweet Words,jazz,Interlude 5,B-Boy Bouillabaisse: A.W.O.L. (2009 Digital Remaster),Snoopafella (Edited),The Magnificent Seven,I Know You Got Soul,Sleigh Ride,Sweet Inspiration,Singing Softly To Me,The Chosen Ones,Sweet Inspiration,Singing Softly To Me,The Chosen Ones
TRBQFLA128F423F329,SODUTPQ12A6D4FE737,ARBJ22B1187B9AD31C,Norah Jones,Wish I Could (Live),jazz,B-Boy Bouillabaisse: A.W.O.L. (2009 Digital Remaster),8 Mile,Interlude 5,Passin' Me By,Mr Rock & Roll,Mortal City,Swimmer,Mr Rock & Roll,Passin' Me By,Passin' Me By,Mr Rock & Roll,Swimmer
TRCLZPO128F427CD3A,SOMMQAC12CF5F86E67,ARBJ22B1187B9AD31C,Norah Jones,My Dear Country,jazz,Interlude 5,B-Boy Bouillabaisse: A.W.O.L. (2009 Digital Remaster),Curse,Interlude 5,Silence,Curse,Guilty,Silence,Dragonfly (Album),Guilty,Silence,Let's Kiss and Make Up
TRWAPCT128F1494611,SONBELN12AB0184D8F,ARIFGKC1187B9B04D5,Dean Martin,I Love The Way You Say Goodnight,jazz,Interlude 5,B-Boy Bouillabaisse: A.W.O.L. (2009 Digital Remaster),Hair,Man In The Mirror,Hair,Interlude 5,It's a Pity to Say Goodnight,Cousin Dupree,It's Never Too Late,It's a Pity to Say Goodnight,Cousin Dupree,It's Never Too Late
TRNBZVW128F92EE688,SOANWBV12AB0184B24,ARIFGKC1187B9B04D5,Dean Martin,White Christmas,jazz,Yakamonéyé,Sans Rémission,Panam All Star,Yakamonéyé,Sans Rémission,L'Amour Du Risque,Sur Le Fil,Le Rêve Des Filles,Thérapie De Groupe,Sur Le Fil,Le Rêve Des Filles,Thérapie De Groupe
TRHZOEX128F93588AB,SOEXXLQ12A58A7A0CD,ARIFGKC1187B9B04D5,Dean Martin,Memories Are Made Of This,jazz,B-Boy Bouillabaisse: A.W.O.L. (2009 Digital Remaster),Manhattan,Interlude 5,Back Then,Manhattan,One Man Drinking Games,Back Then,Fell in Love Without You (Cd),I Can't Stand the Rain,Back Then,Fell in Love Without You (Cd),I Can't Stand the Rain
TREOPOB128F427CD42,SOBWFAI12D021B3991,ARBJ22B1187B9AD31C,Norah Jones,Little Room,jazz,Interlude 5,B-Boy Bouillabaisse: A.W.O.L. (2009 Digital Remaster),Mortal City,Interlude 5,Disgusted,Mortal City,Disgusted,The Hunter,New York Mining Disaster 1941,Disgusted,The Hunter,Academy Fight Song
TRELLQK128F147AD94,SOPTTXR12A58A782BB,ARO7DTP1187B9A1D2B,The Puppini Sisters,Bei Mir Bist Du Schön,jazz,Interlude 5,Mein Testament,Du hast geguckt,Du hast geguckt,Es geht mir gut,Trösten,Elefanter,Lieber einen paffen,Es geht mir gut,Elefanter,Lieber einen paffen,Es geht mir gut
TRMOHUN128F424DEE6,SOCIAUG12A8C130F7F,ARO7DTP1187B9A1D2B,The Puppini Sisters,Don't Sit Under The Apple Tree,jazz,(You Were Made) Especially For Me,Where Does The Time Go?,Anyone Who Knows What Love Is (Will Understand),(You Were Made) Especially For Me,Where Does The Time Go?,Anyone Who Knows What Love Is (Will Understand),(You Were Made) Especially For Me,Anyone Who Knows What Love Is (Will Understand),In Love In Vain,(You Were Made) Especially For Me,Anyone Who Knows What Love Is (Will Understand),In Love In Vain
TRSPEPD128F147AD9A,SOCFSHN12A6D4F73B2,ARO7DTP1187B9A1D2B,The Puppini Sisters,Falling In Love Again,jazz,Falling In Love Again,B-Boy Bouillabaisse: A.W.O.L. (2009 Digital Remaster),Interlude 5,Falling In Love Again,If I Had,Never Gonna Fall,Falling In Love Again,I'm So Glad,Never Gonna Fall,Falling In Love Again,Never Gonna Fall,Taking A Chance On Love
TRAQUUU128F147A689,SOEYNMS12A6D4F7BC8,ARO7DTP1187B9A1D2B,The Puppini Sisters,Heebie Jeebies,jazz,Interlude 5,Do The Bartman,The Dance,I Wanna Dance With You,Do The Bartman,Your Song,Shall We Dance,I Wanna Dance With You,Dance Me,I Wanna Dance With You,Shall We Dance,Dance Me
TREIANS128F147AD97,SOLJYMK12A6D4F73B0,ARO7DTP1187B9A1D2B,The Puppini Sisters,I Will Survive,jazz,Interlude 5,B-Boy Bouillabaisse: A.W.O.L. (2009 Digital Remaster),The Illest Brother,Interlude 5,The Illest Brother,Overcome,She Thinks,Forever Ain't That Long Anymore,I Won't Love You Anymore (Sorry),She Thinks,Forever Ain't That Long Anymore,The Illest Brother
TRPWTNZ128F147AD9F,SOOTOZG12A6D4F73B5,ARO7DTP1187B9A1D2B,The Puppini Sisters,In The Mood,jazz,Interlude 5,B-Boy Bouillabaisse: A.W.O.L. (2009 Digital Remaster),Vapors,That's What You Told Me,Shock Dat Monkey,Don't Mess With My Man (Extended),The Cobbler,Who Is He? (And What Is He To You?),I Call Him Love,The Cobbler,Who Is He? (And What Is He To You?),Skid row Joe
TRNDNKN12903CC8A4C,SOQIBZY12AB018A208,ARIFGKC1187B9B04D5,Dean Martin,Kiss,jazz,Interlude 5,Kickin' It With Your Girlfriend,B-Boy Bouillabaisse: A.W.O.L. (2009 Digital Remaster),Kickin' It With Your Girlfriend,Interlude 5,Jim,La Prima Volta (First Time Ever I Saw Your Face),Kickin' It With Your Girlfriend,Electric Lady,La Prima Volta (First Time Ever I Saw Your Face),Kickin' It With Your Girlfriend,Electric Lady
TRJALGV12903D0447E,SOOCHTW12AC468DF40,ARIFGKC1187B9B04D5,Dean Martin,Let Me Go Lover,jazz,Interlude 5,B-Boy Bouillabaisse: A.W.O.L. (2009 Digital Remaster),The Lover In Me,The Lover In Me,Cupid/I've Loved You For A Long Time (Remastered Single Version),Clone Your Lover,Clone Your Lover,The Climbing Rose,My Only Lover,Clone Your Lover,The Climbing Rose,My Only Lover
TRPQFJA128F145AC60,SOLLBAY12AF72A5F48,ARIFGKC1187B9B04D5,Dean Martin,On An Evening In Roma (Sott'er Celo De Roma),jazz,Sinan Capudan Pascià,Istruzioni Per L'(Ill)uso,E Chiove,Sinan Capudan Pascià,Istruzioni Per L'(Ill)uso,L'uomo vivo (inno al gioia),Canto La Vita,Libero liberi libera,Una Canzone Arresa,Canto La Vita,Libero liberi libera,Una Canzone Arresa
TRHBSKB128E07924CB,SOOEYBB12D021B0EAA,ARDCFNZ1187FB3DDB0,Enrique Iglesias,No Puedo Mas Sin Ti (I'm Your Man),latin,Dale tiempo al rumor,Cantando,Entra,Dale tiempo al rumor,Cantando,Entra,Y Aqui Estoy,Amame,Te Extrano,Y Aqui Estoy,Amame,Te Extrano
TRBSLQC128F9333C5D,SOIOBWT12A8C14075B,AR6PJ8R1187FB5AD70,Shakira,En Tus Pupilas,latin,Dale tiempo al rumor,Cantando,La ciudad nunca duerme,Dale tiempo al rumor,Cantando,Pretendo Hablarte,Quisiera,Desire,Te Propongo,Quisiera,Desire,Celos
TRGJXTC128F4278ECC,SONTHAL12A8C135908,AR6PJ8R1187FB5AD70,Shakira,Que Me Quedes Tu,latin,Dale tiempo al rumor,Cantando,La ciudad nunca duerme,Dale tiempo al rumor,Cantando,La ciudad nunca duerme,No Paseis Por Alto A Los Genios,Pregon Para Iluminarse,Después De Ti,No Paseis Por Alto A Los Genios,Pregon Para Iluminarse,Después De Ti
TRQEQHH12903CA6CE5,SODBAHE12A8C132D34,AR6PJ8R1187FB5AD70,Shakira,Sombra De Ti,latin,Dale tiempo al rumor,Todos Quieren A Raymond,Cantando,Dale tiempo al rumor,Todos Quieren A Raymond,Cantando,No Te Vayas,Quien No Ha Dicho Una Mentira,Tu Pa Mi,No Te Vayas,Quien No Ha Dicho Una Mentira,Tu Pa Mi
TRXMTST12903CCD9E1,SOPVLJP12A8C1358F4,AR6PJ8R1187FB5AD70,Shakira,Te Dejo Madrid,latin,Cantando,Pretendo Hablarte,Todos Quieren A Raymond,Cantando,Pretendo Hablarte,Amor Mio No Te Vayas,Suavemente,Amor Mio No Te Vayas,Quiero,Amor Mio No Te Vayas,Suavemente,Quiero
TRAQEOP12903CA65E2,SONPFMD12AB017C1B3,AR6PJ8R1187FB5AD70,Shakira,Tú,latin,Dale tiempo al rumor,Cantando,La ciudad nunca duerme,Dale tiempo al rumor,Cantando,La ciudad nunca duerme,19 De Noviembre,Sin Conocerte,Ni Te Llamo Ni Te Busco,19 De Noviembre,Sin Conocerte,Amame
TRSRORJ128E0791C74,SOMBFMU12A670214E6,ARDCFNZ1187FB3DDB0,Enrique Iglesias,La Chica De Ayer,latin,Dale tiempo al rumor,Cantando,Quien Me Iba A Decir,Dale tiempo al rumor,Cantando,Quien Me Iba A Decir,Eres,Magia De Amor,Lágrimas De Miel,Eres,Magia De Amor,Lágrimas De Miel
TRYDDZE128F92F3B79,SOFBLLI12A58A7D19C,ARDCFNZ1187FB3DDB0,Enrique Iglesias,Adicto,latin,Cantando,Dale tiempo al rumor,Todos Quieren A Raymond,Cantando,Dale tiempo al rumor,Todos Quieren A Raymond,Giros,Como La Primera Vez,Obsesion (English Remix_ Album Version),Giros,Como La Primera Vez,Obsesion (English Remix_ Album Version)
TREGBAS128F145EC8B,SOERVFF12A6D4F790F,ARDCFNZ1187FB3DDB0,Enrique Iglesias,Al Despertar,latin,Dale tiempo al rumor,Cantando,Todos Quieren A Raymond,Dale tiempo al rumor,Cantando,Todos Quieren A Raymond,Es Por Ti,La Coqueta,Te Necesito,Es Por Ti,La Coqueta,Te Necesito
